index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
7596,4,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
3460,3,0,3,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,5,6
1941,3,0,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,4,6
7970,2,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,8,1,1
3403,2,3,5,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,0,4,6
7639,4,2,7,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
5658,2,3,8,0,4,2,0,0,7,1,0,0,3,7,7,0,2,1,5,3,4,0
5379,2,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
3646,3,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6
3067,3,2,3,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,5,6
5143,3,0,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,6
8076,0,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,8,1,1
847,0,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,0
1442,3,0,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0
333,0,2,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,0
7285,2,2,7,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6
690,0,3,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
357,2,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,3,4
854,5,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,4,4
4849,3,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,6
4265,3,0,9,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,5,0
2661,2,0,7,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
289,3,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,5,4
2369,2,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,5,6
4782,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,0
1606,3,3,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0
480,0,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2
4050,2,0,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,6
2669,2,0,3,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6
3652,2,2,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6
2102,2,2,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,1,4,6
446,2,3,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,0
5075,2,2,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,3
7415,2,3,3,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,4,3
1273,3,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0
4925,2,2,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,3
552,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,3
6440,2,3,0,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
5284,2,2,4,1,6,2,0,1,10,0,6,3,0,7,7,0,2,1,2,3,4,6
2505,2,2,7,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,5,6
3595,3,2,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6
549,2,3,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,2
6113,3,3,7,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
6230,2,2,7,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
5570,2,2,0,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5
4125,2,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,3
5456,2,3,3,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,4
1212,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,0
2089,3,2,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,3,4
2621,2,2,7,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,4,6
2566,2,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6
7132,4,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
7592,4,3,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
6658,3,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
2839,2,0,3,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,5,6
5683,2,3,0,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
1231,3,2,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,3,0
4479,3,0,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,4,3
7901,4,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
6749,2,3,7,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1
8021,3,3,0,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
7631,0,0,8,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,3,0
7856,4,3,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
789,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,5,3
561,2,3,9,0,0,2,1,1,10,1,0,3,3,7,7,0,2,1,5,6,4,6
298,3,3,9,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6
7751,4,2,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
1299,3,3,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0
2601,3,0,3,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6
3993,2,0,3,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6
5765,3,3,8,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,3,0
4527,2,2,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,6
2776,2,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6
3182,2,0,8,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,0,3,6
3253,2,3,3,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6
7859,2,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,5,1,1
382,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,2
2678,2,2,7,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,5,6
4379,3,2,7,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,4,6
4874,2,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3
5518,2,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,6
1846,3,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0
5280,4,2,5,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5
1073,2,0,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,5,6
2079,2,2,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,1,5,6
3925,2,0,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,6
7715,3,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
1804,3,0,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,5,6
4596,2,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,3
2384,2,0,0,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6
3856,3,2,3,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,4,6
5164,3,3,1,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,0
1197,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,2
6985,4,3,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
896,0,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,0
18,2,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,4
3222,3,2,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6
2865,2,0,3,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6
6224,4,2,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3
5067,3,2,3,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,3
1994,2,0,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0
4899,3,2,8,1,6,2,0,1,3,0,6,3,0,7,7,0,2,1,2,3,4,6
1303,2,0,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,5,6
474,3,3,9,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,5,1,4,6
1789,2,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0
4540,3,0,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,0
4169,3,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,0
3016,2,0,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,0
2133,3,0,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,1,5,6
4046,2,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,6
567,3,3,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,3,0
7394,4,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
7487,4,2,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
2647,3,0,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0
1149,3,3,0,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
7819,4,2,0,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
2714,2,2,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,4,6
3771,3,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
1441,2,3,0,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
4601,3,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,0
6296,2,2,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
5524,3,2,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,3
5306,3,2,7,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5
5858,2,2,7,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5
7727,2,2,0,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6
1596,2,0,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6
4808,2,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,0
2616,2,2,3,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,1,5,6
2343,3,0,0,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6
6189,2,3,7,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
1493,2,3,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
5258,3,3,3,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,3,4
4063,3,2,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6
3481,3,0,7,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,4,6
6633,2,3,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6
7443,3,2,0,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3
2183,2,2,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,4,6
2115,2,0,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6
1430,2,3,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0
7566,2,0,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,3,0
669,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0
5063,2,3,8,0,4,2,0,0,7,1,0,3,0,7,7,0,2,1,5,3,3,4
7440,4,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,5,4,1
4831,4,2,7,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5
2426,2,3,5,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,4,6
7115,2,3,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
748,2,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,4,4
829,3,3,9,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,6,4,6
7981,4,2,2,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6
4310,2,2,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,0
453,2,0,9,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6
3000,2,2,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,4,6
2425,3,0,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
2339,2,2,7,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,5,6
3553,3,2,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6
3326,2,3,8,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,3,6
2889,2,2,3,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,4,6
1521,3,3,8,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,3,0
4839,3,2,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,3
5678,3,3,1,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,3,0
7791,0,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,2,1,1
6920,4,0,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0
7515,4,2,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
1367,3,3,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,0,0
8032,2,3,0,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
4514,3,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,3
7114,4,2,0,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
5270,3,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,0
7801,3,2,2,1,5,0,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6
2139,2,0,3,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,5,6
598,2,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0
4246,3,0,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,0
7796,4,2,7,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
3214,3,0,7,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,4,6
8087,2,3,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
4938,2,2,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
7392,4,3,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
7420,4,2,7,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
1393,2,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
6771,3,2,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
3978,2,3,8,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,0,4,6
866,3,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,4
3086,3,2,7,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,5,6
5640,4,3,0,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5
5826,3,2,7,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5
5793,0,2,8,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,0
1148,2,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,0,0
4773,2,2,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3
1194,0,3,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0
6786,2,3,0,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
6897,3,3,7,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3
710,3,2,9,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,3
6568,2,3,7,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1
1556,2,3,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,0,0
1431,2,0,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,4,6
2571,2,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,0
3645,3,0,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,5,6
7175,3,2,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
1390,2,0,3,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,0,5,6
4096,3,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,5,6
7072,3,2,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
1223,3,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0
2411,3,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6
64,0,2,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,0
5980,3,2,8,1,6,2,0,1,10,0,6,3,0,7,7,0,2,1,2,3,5,6
4286,2,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,6
1395,2,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
6816,3,2,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
5597,3,3,1,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,4,4
4398,3,0,9,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,0
5437,2,0,9,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3
7826,4,2,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
7770,4,2,0,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6
3431,3,2,3,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,4,6
1272,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0
6828,4,2,0,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
3679,2,3,5,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,0,3,6
1619,2,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,3,0
6821,3,3,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
7340,2,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
3605,2,3,3,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,4,6
5362,3,3,0,0,6,2,0,0,9,0,6,3,3,6,6,0,2,2,1,7,1,5
6839,3,3,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
7308,4,3,7,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
7951,4,2,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
7929,4,0,8,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,3,0
4399,3,0,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,0
7053,2,3,0,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3
4886,2,2,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,0
7607,4,3,0,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1
3350,3,2,0,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,4,6
491,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0
2240,2,2,7,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,1,5,6
7903,2,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
8119,4,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,2,1,1
6159,2,3,7,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
5426,2,3,1,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,0
463,2,2,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,2
6579,4,2,7,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
3896,3,0,7,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6
5776,3,2,2,1,6,2,1,1,10,0,0,0,0,7,0,0,2,1,1,7,4,1
1767,2,3,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,3,0
3883,3,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6
4472,2,0,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,5,0
3297,3,2,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6
4019,2,2,3,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6
5615,2,2,7,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3
3381,2,3,5,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,1,3,6
7861,4,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
4664,2,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,0
2201,2,0,0,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,5,6
5990,3,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6
6397,3,2,0,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
4281,2,0,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,5,3
4465,3,2,3,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,6
1989,3,3,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,3,4
7812,4,2,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1
1203,3,3,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,3,0
1418,2,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,3,0
7473,4,3,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
6286,3,2,7,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
5300,3,3,3,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,4,0
5094,2,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6
7295,4,2,9,1,6,2,1,1,11,0,1,1,1,8,8,0,3,1,1,7,1,1
4349,3,3,1,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,3,4
1519,2,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0
2749,2,0,3,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,0,4,6
2132,2,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6
1504,3,0,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0
2177,2,2,7,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,1,4,6
1569,3,3,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,0,0
218,2,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,0
7624,4,3,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
4781,3,0,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,5,3
4106,0,3,1,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
5435,2,3,3,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,4,4
5352,3,2,9,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,6
2898,2,0,3,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,5,6
6694,2,3,7,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
5406,3,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,5,6
1275,3,3,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,3,4
763,2,0,0,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,5,1,4,4
6236,3,2,0,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,6
2534,3,0,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,4,6
5436,2,2,6,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,5,6
325,0,2,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,0
3341,2,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,3
6306,2,3,7,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3
5243,4,3,1,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5
5614,2,2,0,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
3473,2,0,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,3
655,2,3,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,0
7894,2,3,3,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,3,0
4727,2,2,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,0
428,2,3,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0
2939,2,2,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,5,6
1236,3,3,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0
